Event Label	Campaign	Basis	Station	Device	URI	Comment	File name	Date/Time	Latitude	Longitude	Depth water 	Bottle	Press 	Temp 	Cond 	Sal	Tpot 	Sigma-theta 	Chl c3 	Chl c1+c2 	Chlide a 	Perid 	Phaeopho a 	But-fuco 	Fuco 	Neo 	Pras 	Viola 	Hex-fuco 	Diadino 	Allo 	Diato 	Zea 	Lut 	BChl a 	DV chl b 	Chl b 	Chl b+DV chl b 	DV chl a 	Chl a 	TChl a 	Phaeophytin a 	Carotene 	NO2- 	Flag # (NO2)	PO4 3- 	Flag # (PO4)	NO3- and NO2-	Flag # (NO2+NO3)	Si(OH)4 	Flag # (Silicate)
TARA_20100322T1123Z_040_EVENT_CAST	TARA_20100309Z	SV Tara	TARA_040	Rosette Vertical Sampling System	http://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100322T1123Z_040_EVENT_CAST.pdf	"Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts]"	tara_sbe_9C_100322_04	3/22/10 11:22	17.4847	67.9997	68.497	10	70	23.576	52.79	35.895	23.5619	24.4491	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20100322T1123Z_040_EVENT_CAST	TARA_20100309Z	SV Tara	TARA_040	Rosette Vertical Sampling System	http://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100322T1123Z_040_EVENT_CAST.pdf	"Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts]"	tara_sbe_9C_100322_04	3/22/10 11:22	17.4847	67.9997	69.587	9	71	23.467	52.6652	35.887	23.4528	24.4723	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20100322T1123Z_040_EVENT_CAST	TARA_20100309Z	SV Tara	TARA_040	Rosette Vertical Sampling System	http://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100322T1123Z_040_EVENT_CAST.pdf	"Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts]"	tara_sbe_9C_100322_04	3/22/10 11:22	17.4847	67.9997	70.625	8	72	23.301	52.5004	35.895	23.286	24.5292	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20100322T1123Z_040_EVENT_CAST	TARA_20100309Z	SV Tara	TARA_040	Rosette Vertical Sampling System	http://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100322T1123Z_040_EVENT_CAST.pdf	"Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts]"	tara_sbe_9C_100322_04	3/22/10 11:22	17.4847	67.9997	71.918	7	73	23.13	52.29	35.872	23.1154	24.5611	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20100322T1123Z_040_EVENT_CAST	TARA_20100309Z	SV Tara	TARA_040	Rosette Vertical Sampling System	http://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100322T1123Z_040_EVENT_CAST.pdf	"Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts]"	tara_sbe_9C_100322_04	3/22/10 11:22	17.4847	67.9997	72.555	6	74	23.088	52.2564	35.872	23.0735	24.5729	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20100322T1123Z_040_EVENT_CAST	TARA_20100309Z	SV Tara	TARA_040	Rosette Vertical Sampling System	http://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100322T1123Z_040_EVENT_CAST.pdf	"Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts]"	tara_sbe_9C_100322_04	3/22/10 11:22	17.4847	67.9997	73.7535	5	75	23.082	52.2686	35.898	23.0662	24.597	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20100322T1123Z_040_EVENT_CAST	TARA_20100309Z	SV Tara	TARA_040	Rosette Vertical Sampling System	http://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100322T1123Z_040_EVENT_CAST.pdf	"Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts]"	tara_sbe_9C_100322_04	3/22/10 11:22	17.4847	67.9997	74.374	4	76	23.168	52.4328	35.949	23.1522	24.6086	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20100322T1123Z_040_EVENT_CAST	TARA_20100309Z	SV Tara	TARA_040	Rosette Vertical Sampling System	http://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100322T1123Z_040_EVENT_CAST.pdf	"Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts]"	tara_sbe_9C_100322_04	3/22/10 11:22	17.4847	67.9997	75.678	3	77	23.306	52.6624	36.014	23.2907	24.618	9.00E-04	5.00E-04	0	0	0	0.0012	9.00E-04	0	0	0	0.002	0	0	0	8.00E-04	0	0	0	0.0023	0.0023	0	0.0078	0.0078	0	3.00E-04	0.04	1	1.5	1	15.79	1	9.546	1
TARA_20100322T1123Z_040_EVENT_CAST	TARA_20100309Z	SV Tara	TARA_040	Rosette Vertical Sampling System	http://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100322T1123Z_040_EVENT_CAST.pdf	"Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts]"	tara_sbe_9C_100322_04	3/22/10 11:22	17.4847	67.9997	76.526	2	78	23.322	52.6986	36.028	23.3058	24.625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20100322T1123Z_040_EVENT_CAST	TARA_20100309Z	SV Tara	TARA_040	Rosette Vertical Sampling System	http://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100322T1123Z_040_EVENT_CAST.pdf	"Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts]"	tara_sbe_9C_100322_04	3/22/10 11:22	17.4847	67.9997	77.345	1	79	23.372	52.8032	36.069	23.3556	24.641	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20100322T0930Z_040_EVENT_CAST	TARA_20100309Z	SV Tara	TARA_040	Rosette Vertical Sampling System	http://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100322T0930Z_040_EVENT_CAST.pdf	"Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts]"	tara_sbe_9C_100322_03	3/22/10 9:29	17.4814	67.9947	44.754	10	46	27.203	57.6976	36.638	27.193	23.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20100322T0930Z_040_EVENT_CAST	TARA_20100309Z	SV Tara	TARA_040	Rosette Vertical Sampling System	http://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100322T0930Z_040_EVENT_CAST.pdf	"Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts]"	tara_sbe_9C_100322_03	3/22/10 9:29	17.4814	67.9947	45.8625	9	47	27.101	57.5983	36.646	27.0905	23.9295	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20100322T0930Z_040_EVENT_CAST	TARA_20100309Z	SV Tara	TARA_040	Rosette Vertical Sampling System	http://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100322T0930Z_040_EVENT_CAST.pdf	"Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts]"	tara_sbe_9C_100322_03	3/22/10 9:29	17.4814	67.9947	46.75	8	48	27.025	57.5097	36.642	27.0146	23.951	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20100322T0930Z_040_EVENT_CAST	TARA_20100309Z	SV Tara	TARA_040	Rosette Vertical Sampling System	http://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100322T0930Z_040_EVENT_CAST.pdf	"Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts]"	tara_sbe_9C_100322_03	3/22/10 9:29	17.4814	67.9947	48.0345	7	49	26.909	57.3808	36.641	26.8982	23.9873	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20100322T0930Z_040_EVENT_CAST	TARA_20100309Z	SV Tara	TARA_040	Rosette Vertical Sampling System	http://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100322T0930Z_040_EVENT_CAST.pdf	"Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts]"	tara_sbe_9C_100322_03	3/22/10 9:29	17.4814	67.9947	48.744	6	50	26.846	57.3144	36.643	26.8352	24.0087	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20100322T0930Z_040_EVENT_CAST	TARA_20100309Z	SV Tara	TARA_040	Rosette Vertical Sampling System	http://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100322T0930Z_040_EVENT_CAST.pdf	"Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts]"	tara_sbe_9C_100322_03	3/22/10 9:29	17.4814	67.9947	49.38	5	51	26.814	57.2743	36.639	26.8025	24.0165	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20100322T0930Z_040_EVENT_CAST	TARA_20100309Z	SV Tara	TARA_040	Rosette Vertical Sampling System	http://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100322T0930Z_040_EVENT_CAST.pdf	"Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts]"	tara_sbe_9C_100322_03	3/22/10 9:29	17.4814	67.9947	50.493	4	52	26.728	57.1696	36.631	26.7168	24.0376	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20100322T0930Z_040_EVENT_CAST	TARA_20100309Z	SV Tara	TARA_040	Rosette Vertical Sampling System	http://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100322T0930Z_040_EVENT_CAST.pdf	"Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts]"	tara_sbe_9C_100322_03	3/22/10 9:29	17.4814	67.9947	51.598	3	53	26.708	57.1406	36.625	26.6957	24.0401	0.0176	0.0318	0	0.0063	0.0077	0.0125	0.0054	0.002	0	0.001	0.044	0.0038	0	0	0.0589	0	0.0018	0	0.0206	0.0206	0.2371	0.1931	0.4302	0.0083	0.0288	0.009	6	0.305	1	-0.044	6	1.159	1
TARA_20100322T0930Z_040_EVENT_CAST	TARA_20100309Z	SV Tara	TARA_040	Rosette Vertical Sampling System	http://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100322T0930Z_040_EVENT_CAST.pdf	"Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts]"	tara_sbe_9C_100322_03	3/22/10 9:29	17.4814	67.9947	52.815	2	54	26.618	57.0116	36.603	26.6057	24.0521	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20100322T0930Z_040_EVENT_CAST	TARA_20100309Z	SV Tara	TARA_040	Rosette Vertical Sampling System	http://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100322T0930Z_040_EVENT_CAST.pdf	"Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts]"	tara_sbe_9C_100322_03	3/22/10 9:29	17.4814	67.9947	53.901	1	55	26.594	56.9809	36.601	26.582	24.0572	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
